,Path,Canonical,Transcript,Area,IdSpeaker
112,L2_arctic_WAV/NCC_arctic_b0004,hh w eh n ay k ae n t s iy b y uw t iy ih n w uh m ah n ay w aa n t t uw d ay,hh w ay ay k ae n t s iy b y uw t iy iy ng w uh m ah n ay w ao ng t t uw d ay,1,492
113,L2_arctic_WAV/NCC_arctic_b0026,y uw hh ae v ah s ow sh iy ey t ah d w ih th s ah m ah v dh iy z m eh n,y uw hh ae v ah s ow sh iy ey t ah d w ih s s ah m ah v d iy s m eh n,1,492
114,L2_arctic_WAV/NCC_arctic_b0048,hh iy l uh k t l ay k w ah n hh uw hh ae d p ae s t th r uw ae n n ah n k ah m f er t ah b ah l aw r ao r t uw,hh iy l uh k t l ay k w ao ng hh uw hh ae d p ae s t t r uw ae n aa ng ah ng k ah m f er t ah b ah w aw r ao r t uw,1,492
115,L2_arctic_WAV/NCC_arctic_b0074,y eh t b ih hh ay n d dh eh m dh eh r w ah z ah n ah dh er ae n d m ao r p aw er f ah l m ow t ih v,y eh t b ih hh ay n d d eh m d eh r w ah s ah n ah d ah ae n d m ao r p aw er f ah w m ow t ih v,1,492
116,L2_arctic_WAV/NCC_arctic_b0075,ih n dh ae t k ey s hh iy k uh d n aa t m ih s dh eh m ih f hh iy y uw z d k ao sh ah n,iy ng d ae t k ey s hh iy k uh d n aa t m ih s d eh m ih f hh iy y uw z d k ao sh ah n,1,492
117,L2_arctic_WAV/NCC_arctic_b0140,dh ey eh jh d n ih r er ae n d s t uh d sh ow l d er t uw sh ow l d er f ey s ih ng dh eh r w er l d,d ey ey jh d n ih r er ae n d s t uh d sh ow w d er t uw sh ow w d er f ey s ih ng d eh r w er t,1,492
118,L2_arctic_WAV/NCC_arctic_b0142,s ah m th ih ng v ae s t l iy m ao r th r ih l ih ng hh ae d k ah m ih n t ah ih t n aw,s ah m t aa m v ae s t l iy m m ao r t r ih l ih ng hh ae d k ah m iy n t ah ih t n aw,1,492
119,L2_arctic_WAV/NCC_arctic_b0165,hh iy p uh l d ae n d dh ah l ao g k r ae sh t d aw n t uw b r ey k hh ih z b ae k,hh iy p uh w d ae n d d ah l ao g k r ae sh d aw n t uw b r ae k hh iy s b ae k,1,492
120,L2_arctic_WAV/NCC_arctic_b0185,y ao r b iy ih ng r eh k t hh iy r hh ae z b ih n ah g aa d s eh n d t uw m iy,y ao r b iy iy ng r eh k t hh iy r hh ae z b iy ng ah g aa d s eh n d t uw m iy,1,492
121,L2_arctic_WAV/NCC_arctic_b0189,dh ae t ih z hh w ah t d ih s t ih ng g w ih sh ih z ao l ah v ah s f r ah m dh ah l ow er ae n ah m ah l z,d ae t ih s hh w ah t d ih s t ih ng g w ih sh ao l ah v ah s f r ah m d ah l ow ae n ah m ah s,1,492
122,L2_arctic_WAV/NCC_arctic_b0203,ah m ah n th ih n ao s t r ey l y ah w uh d f ih n ih sh m iy,ah m aw n s iy ng ao s t r ey l y ah uh d f ih n ih sh m iy,1,492
123,L2_arctic_WAV/NCC_arctic_b0251,dh ey m ah s t hh ae v b ih n s w eh p t ah w ey b ay dh ah k ey aa t ih k k er ah n t s,d ey m ah s t hh ae v b iy ng s w eh p t ah w ey b ay d ah k ey aa t ih k k er ah n t s,1,492
124,L2_arctic_WAV/NCC_arctic_b0282,s ah m ah v dh ah s m ao l er v ey n z hh ae d d aw t l ah s b ih n r ah p ch er d,s ah m ah v d ah s m ao l er v ey ng z hh ae d d aw t b l ah s b iy ng r ah p ch er d,1,492
125,L2_arctic_WAV/NCC_arctic_b0288,w iy w uh d n aa t s p eh n d ah n ah dh er s ah ch n ay t,w iy uh d n aa t s p eh n d ah n ah d ah s ah ch n ay t,1,492
126,L2_arctic_WAV/NCC_arctic_b0323,k r ih k ah t s b iy g ae n t uw ch er p ae n d m ao r g iy s ae n d d ah k s f l uw ow v er hh eh d,k r eh k ah t s b iy g ae n t uw ch uh p ae n d m ao r g iy s ae n d d ah k s f l uw ow v er hh ae d,1,492
127,L2_arctic_WAV/NCC_arctic_b0358,dh ah t eh m p r ah ch er d r aa p t t uw f ih f t iy b ih l ow z ih r ow ae n d r iy m ey n d dh eh r dh ah hh ow l t r ih p,d ah t eh m p r ah ch er d r aa p t t uw f ih f t iy b ih l ow z ih r ow ae n d r iy m ey n d d iy ah r d ah hh ow w t r ih p,1,492
128,L2_arctic_WAV/NCC_arctic_b0366,ay f ao r g aa t hh aw iy z ah l iy ay hh ae d t ao t m ay s eh l f f r ah m dh ah p r ih n t ih d p ey jh,ay f ao r g aa t hh aw iy z ah l iy ay hh ae d t ao t m ay s eh w f f r ah ng d ah p r ih n t ih d p ey jh,1,492
129,L2_arctic_WAV/NCC_arctic_b0380,hh iy hh ae d p iy l d ao f hh ih z sh er t ae n d w ao z w ay l d l iy w ey v ih ng ih t,hh iy hh ae d p iy w d ao f hh iy s sh er t ae n d w ao s w ay d l iy w ey v ih ng ih t,1,492
130,L2_arctic_WAV/NCC_arctic_b0385,l ae s t n ay t hh iy sh ow d ao l dh ah s ih m p t ah m z ah v k ah m ih ng d aw n w ih th n uw m ow n y ah,l ae s t n ay t hh iy sh ow d ao l d ah s ih m p t ah n z ah v k ah m ih ng d aw n w ih z n uw m ow n y ah,1,492
131,L2_arctic_WAV/NCC_arctic_b0393,ay w ah z s t ih l w iy k f r ah m m ay p r ah l ao ng d ih m er zh ah n,ay w ah z s t ih w w ih k f r ah m m ay p r ah l ao ng d ih m er zh ah n,1,492
132,L2_arctic_WAV/NCC_arctic_b0400,hh aw k uh d ay ae n s er dh ah k w eh s ch ah n aa n dh ah s p er ah v dh ah m ow m ah n t,hh aw k uh d ay ae n s er d ah k w eh s ch ih ng aa ng d ah s p er ah v d ah m ow m ah n t,1,492
133,L2_arctic_WAV/NCC_arctic_b0402,ae n ao l t r uw ih s t ih k ae k t ih z ae n ae k t p er f ao r m d f ao r dh ah w eh l f eh r ah v ah dh er z,ae n ao w t r uw ih s t ih k ae k t ih z ae ng ae k t p er f ao r m d f ao r d ah w eh w f eh r ah v ah d er s,1,492
134,L2_arctic_WAV/NCC_arctic_b0415,dh eh r w ah z n ah th ih ng f ao r ah s b ah t dh ah w ay d r aa ow sh ah n,d eh r w ah z n ah t ih ng f ao r ah s b ae t d ah w ay d r aa ow sh ah n,1,492
135,L2_arctic_WAV/NCC_arctic_b0416,ay er ow z ow b iy d iy ah n t l iy ae n d w eh n t d aw n dh ah b iy ch,ay er ow z ow b iy d iy ah n t l iy ae n d w eh n t d aw n d ah b iy ch,1,492
136,L2_arctic_WAV/NCC_arctic_b0418,ae t dh ae t m ow m ah n t ay g aa t dh iy ih m p r eh sh ah n dh ae t sh iy w ah z w ih l ah w iy,ae t d ae t m ow m ah n t ay g aa t d iy ih m p r ae sh ah n d ae t sh iy w ah z w iy l ah w iy,1,492
137,L2_arctic_WAV/NCC_arctic_b0422,dh ih s w ah z w eh n dh ah ih k s p l ow zh ah n ah k er d,d ih s w ah z w ah n d ah ih k s p l ow zh ah n ao k er d,1,492
138,L2_arctic_WAV/NCC_arctic_b0430,dh ey aa r b ae b l ih ng ae n d ch ae t er ih ng ao l t ah g eh dh er,d ey aa b ae b l ih ng ae n d ch ae t er ih ng ao t ah g eh d er,1,492
139,L2_arctic_WAV/NCC_arctic_b0456,hh iy w ah z ae n ae m f ih b iy ah n ae n d ah m aw n t ih n ih r,hh iy w ah z ae n ae m f iy b iy ah n ae n d ah m aw n t ih n ih r,1,492
140,L2_arctic_WAV/NCC_arctic_b0461,b ay v er ch uw ah v dh ae t p aw er w iy sh ae l r ih m ey n ih n p aw er,b ay v er ch uw ah v d ae t p aw er w iy sh ae w r ih m ey n ng p aw er,1,492
141,L2_arctic_WAV/NCC_arctic_b0465,b ah t s ah ch d ay v er jh ah n s ah v ah p ih n y ah n w uh d k aa n s t ah t uw t n ow m eh n ah s t ih s ah s ay ah t iy,b ah t s ah ch d ay v er jh ah n s ah v ah p ih l y ah n uh d k aa n s t ah t uw t n ow m ih n ah s t ih s ah s ay ow t iy,1,492
142,L2_arctic_WAV/NCC_arctic_b0476,dh ah r iy ao r g ah n ah z ey sh ah n ah v dh iy z k ah n t r iy z t uh k dh ah f ao r m ah v r eh v ah l uw sh ah n,d ah r iy ao r g ah n ah z ey sh ah n ah v d iy z k ah n t r iy z t uh k d ah f ao m ah v r eh v ah l uw sh ah n,1,492
143,L2_arctic_WAV/NCC_arctic_b0479,v ay ah l ey sh ah n ah v dh ih s l ao w ah z m ey d ah hh ay m ih s d ah m iy n er ae n d p ah n ih sh t ah k ao r d ih ng l iy,v ay ah l ey sh ah n ah v d ih s l uw ah w ah z m ey d ah hh ay m ih s d ah m iy n er ae n d ah p ah n ih sh t ah k ao r d ih ng l iy,1,492
144,L2_arctic_WAV/NCC_arctic_b0481,dh ah t ae s k w iy s eh t aa r s eh l v z w ao z th r iy f ow l d,d ah t ae s k w iy s eh t aa r s eh w v z w ao z th r iy f ow w t,1,492
145,L2_arctic_WAV/NCC_arctic_b0483,dh ah f l aw er ah v dh ah aa r t ih s t ih k ae n d ih n t ah l eh k ch uw ah l w er l d w er r eh v ah l uw sh ah n ih s t s,d ah f l aw er ah v d ah aa r t ih s t ih k ae n d ih n t ah l eh k ch uw ah l w er d w er r eh v ah l uw sh ah n ih s t s,1,492
146,L2_arctic_WAV/NCC_arctic_b0488,b iy ao n d r ih f y uw z ih ng t uw s eh l ah s f uw d dh ey l eh f t ah s t uw aa r s eh l v z,b iy ao n d r ih f y uw z ih ng t uw s eh w ah r f uw d d ey l eh f t ae s t uw aa r s eh w f s,1,492
147,L2_arctic_WAV/NCC_arctic_b0509,hh iy hh ae d f uh l f ih l d hh ih z d uw t iy ah n d p ey d p r aa p er l iy,hh iy hh ae d f uh f ih w d hh iy s d uw t iy ah n d p ey d p r aa p ah l eh,1,492
148,L2_arctic_WAV/NCC_arctic_b0527,v eh r iy ay d iy ah ah v ih t w ao z p r ih p aa s t er ah s,v eh r iy ay d iy ah r ah v ih t w ao s p r eh p ow s t er ah s,1,492
149,L2_arctic_WAV/NCC_arctic_b0531,ay m sh uh r ih t m ah s t hh ae v b ih n s ah m ae d v eh n ch er,ay m sh uh r ih t m ah s t hh ae v b iy ng s ah m ae d v eh n ch er,1,492
150,L2_arctic_WAV/NJS_arctic_a0003,f ao r dh ah t w eh n t iy ah th t ay m dh ae t iy v n ih ng dh iy t uw m eh n sh uh k hh ae n d z,f ao r dh ah t w eh n t iy ah th t ay m dh ae t iy v n ih n dh ih t uw m eh n sh uh k hh ae n d z,4,31
151,L2_arctic_WAV/NJS_arctic_a0005,w ih l w iy eh v er f er g eh t ih t,w ih l w iy eh v er f er g eh t ih t,4,31
152,L2_arctic_WAV/NJS_arctic_a0006,g aa d b l eh s ay hh ow p ay l g ow ao n s iy ih ng dh eh m f er eh v er,g aa b l eh s d ah m ay hh ao p aa l g ao ao n s iy ih n dh eh n f er eh v er,4,31
153,L2_arctic_WAV/NJS_arctic_a0007,ae n d y uw ao l w iy z w aa n t t ih s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ae n y uw ao l w iy z w aa n t uh s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,4,31
154,L2_arctic_WAV/NJS_arctic_a0008,g ae d y uh r l eh t er k ey m jh ah s t ih n t ay m,g ae y uh r l eh t er k eh m jh ah s t ih n t ay m,4,31
155,L2_arctic_WAV/NJS_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,aa m p l ey ih n ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw s ih n g ey m,4,31
156,L2_arctic_WAV/NJS_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,4,31
157,L2_arctic_WAV/NJS_arctic_a0013,hh iy w ah z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah s ah hh eh d sh ao r t er dh ae n hh ih s k ah m p ae n y ah n ah f ao l m ow s d eh l ih k ey t f ah s iy k,4,31
158,L2_arctic_WAV/NJS_arctic_a0018,dh eh r w ah z ah ch ey n jh n aw,dh eh r w ah s ah ch eh n ch n aw,4,31
159,L2_arctic_WAV/NJS_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f er ch ae n s ih z,ay f aa l ow dh ah l ay n ah v dh ah p r ah p ao z r ey d r ow l l uh k ih n f er ch ae n s ih s,4,31
160,L2_arctic_WAV/NJS_arctic_a0020,k l ah b z ae n d b ao l z ah n d s ih t iy z g r uw t uw b iy ow n l iy m eh m er iy z,k l ah p s ae n b ao l s ah n s iy t iy z g r uw t uw b iy ao n l iy m eh m er iy s,4,31
161,L2_arctic_WAV/NJS_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t ah r eh k ah g n ay z ih ng ih t,ih t f er r l iy k l ah b d m iy ih n t uh r eh k ah n ay z ih n ih t,4,31
162,L2_arctic_WAV/NJS_arctic_a0022,hh aa r d l iy w er aa r p l ae n z m ey d p ah b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa r l iy w er aa r p l ae n s m eh d p ah v l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah s ih sh ah n,4,31
163,L2_arctic_WAV/NJS_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f r er dh iy s ey m p r ih v ih l ih jh ih z,ah k aa m b ah n ey sh ah n ah f k ah n ey d iy ah n k aa p ih t ah l k w ih k l iy ao r g ah n ay z d ae n p ah t ih sh ah n t f r er dh iy s ey m p r ih v ih l ih jh ih s,4,31
164,L2_arctic_WAV/NJS_arctic_a0024,ih t w ah z m ay r ih p ao r t s f er m dh ah n ao r th hh w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah s m ay r ih p ao r t s f er m dh ah n ao r th w ih ch ch iy f l iy ih n d y uw s t p iy p ah l t uw b ay,4,31
165,L2_arctic_WAV/NJS_arctic_a0025,ay w ah z ah b aw t t uw d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r iy v ey l d,ay w ah z ah b aa t uw d uw dh ih s w eh n k uw l er jh ah ch m ah n p r iy v ey l d,4,31
166,L2_arctic_WAV/NJS_arctic_a0026,ih t ah k er d t uw m iy dh ae t dh eh r w uh d hh ae v t ih b iy ah n ah k aw n t ih ng,ih t ah k er t uh m iy dh ae dh eh r w uh d hh ae v t uh b iy ah n ah k aw n t ih n,4,31
167,L2_arctic_WAV/NJS_arctic_a0027,t uw m ay s ah p r ay z hh iy b ih g ae n t uw sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s ah r p r ay z hh iy b ih g ae n t uw sh ao ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,4,31
168,L2_arctic_WAV/NJS_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa v er iy b r ay v er iy f r ao d,4,31
169,L2_arctic_WAV/NJS_arctic_a0029,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,d eh r f ao r s ih z w er ao l r eh d iy m uw v ih n ih n t uw dh ah n ao r th k ah n t r iy,4,31
170,L2_arctic_WAV/NJS_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay err ae f ey t ih n dh eh m,4,31
171,L2_arctic_WAV/NJS_arctic_a0031,dh ey w er th r iy hh ah n d r ih d y aa r d z ah p aa r t,d ey w ah th r iy hh ah n d r ih d y aa r d z ah p aa r t,4,31
172,L2_arctic_WAV/NJS_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n z dh eh n s ah n m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih n ah s ae t eh v r iy s t eh p,4,31
173,L2_arctic_WAV/NJS_arctic_a0036,sh iy t er n d ih n ae t dh iy hh ow t eh l,sh iy t ao er n d ih n ae dh iy hh ao t eh l,4,31
174,L2_arctic_WAV/NJS_arctic_a0037,ay w ah z dh iy ow n l iy w ah n hh uw r iy m ey n d s ih t ih ng,ay w ah z dh iy ao n l iy w ah n hh uw r iy m ey n d s ih t ih n,4,31
175,L2_arctic_WAV/NJS_arctic_a0038,w ih l hh ae v t uw w ao ch aa r ch ae n s ih z,w ih l hh ae f t uw w ao ch aa r ch ae n s ih s,4,31
176,L2_arctic_WAV/NJS_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih dh ih n ah w iy k ao r t eh n d ey z,d ah sh ih p sh uh d b iy ih n w ih r ih n ah w iy k ao r t eh n d ey s,4,31
177,L2_arctic_WAV/NJS_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah p ow z y uw w ah n d er w ay sh iy ih s k ah m ih n ah p hh iy r,4,31
178,L2_arctic_WAV/NJS_arctic_a0041,m iy n w ay l ay l g ow aw t t uw b r iy dh ah s p eh l,m iy n w ay ay l g ao aw t uw b r iy th ah s p eh l,4,31
179,L2_arctic_WAV/NJS_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aa k uh r hh iy ih k s p l ey n hh ih s p ah s eh sh ah n ah f dh ah s k eh ch,4,31
180,L2_arctic_WAV/NJS_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw v d ah w ey ae s k w ay ah t l iy ae s hh iy hh ae d k ao m,4,31
181,L2_arctic_WAV/NJS_arctic_a0046,dh ah g er l f ey s t hh ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,d ah g er l f ey s t hh ih m hh er ay z sh ay n ih n w ih t s ah ah n f ih r ah,4,31
182,L2_arctic_WAV/NJS_arctic_a0047,k l ow s b iy s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh ah w uh l f d ao g,k l ao s b iy s ay th hh ih m g l iy m d ah w ay t f ae ng z ah f dh ah w uh l f d ao g,4,31
183,L2_arctic_WAV/NJS_arctic_a0048,hh iy l uh k t ae t dh iy hh ae ng k er ch iy f m ao r k l ow s l iy,hh iy l uh k t ae dh iy hh ae ng k er ch ih f m ao r k l ao s l iy,4,31
184,L2_arctic_WAV/NJS_arctic_a0051,dh iy l ey s w ah z ah v ah d eh l ah k ah t ay v er iy k ao l er f ey n t l iy t ih n t ih d w ih th y eh l ow,dh iy l ey s w ah s ah v ah d eh l ah k ah t ay v er iy k ao l er f ey n t l iy t ih n t ih d w ih th y eh l ow,4,31
185,L2_arctic_WAV/NJS_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah s ah k y uh r iy s k ow ih n s ih d ah n s,4,31
186,L2_arctic_WAV/NJS_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch iy f,s ah d ah n l iy hh ih s f ih ng g er s k l ao s t ay t l iy ao v er dh ah hh ae ng k er ch iy f,4,31
187,L2_arctic_WAV/NJS_arctic_a0054,dh eh r w ah z n ah th ih ng aa n dh ah r aa k,d eh r w ah s n ah th ih n aa n dh ah r aa k,4,31
188,L2_arctic_WAV/NJS_arctic_a0058,ay k ey m f r er ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ah n eh n iy th ih ng eh l s,ay k eh m f r er ih n f er m ey sh ah n m ao r aa t ah f k uh r iy ao s ah t iy d ah n eh n iy th ih ng eh l s,4,31
189,L2_arctic_WAV/NJS_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh ih z ih m ae k y uw l ih t ah p ih r ih ah n s w ah s g ao n,4,31
190,L2_arctic_WAV/NJS_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ao w ah n s ao hh er l ay k dh ae t,4,31
191,L2_arctic_WAV/NJS_arctic_a0062,dh ah m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,dh ah m eh n s t er d ih n t uw iy ch ah dh er s f ey s,4,31
192,L2_arctic_WAV/NJS_arctic_a0063,y eh s ih t w ah z ah m ae n hh uw ae s k t ah s t r ey n jh er,y eh s ih t w ah s ah m ae n hh uw ae s k t ah s t r eh n jh er,4,31
193,L2_arctic_WAV/NJS_arctic_a0064,dh ah f ao r th ae n d f ih f th d ey z p ae s t w ih dh aw t eh n iy d ih v eh l ah p m ah n t s,d ah f ao r th ae n f ih th d ey z p ae s t w ih dh aw eh n iy d ih v eh l ah m ah n t s,4,31
194,L2_arctic_WAV/NJS_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,dh ey k l ao s t n aw ah n t ih l hh ih s f ih ng g er z w er l ay k ao r t s ah v s t iy l,4,31
195,L2_arctic_WAV/NJS_arctic_a0067,sh uh r l iy ay w ih l ih k s k y uw z y uw sh iy k r ay d,sh uh r l iy ay w ih l ih k s k y uw z y uw sh ah k r ay d,4,31
196,L2_arctic_WAV/NJS_arctic_a0071,hh w ah t w ah z dh iy aa b jh eh k t ah v y uh r l ih t ah l s eh n s ey sh ah n,w ah t w ah s dh iy aa b zh eh k ah f y uh r l iy t ah l s eh n s ey sh ah n,4,31
197,L2_arctic_WAV/NJS_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih th l ih t ah l p ah f iy b ae g z ah n d er dh eh m,dh ah p r ah m ao t er s ay z w er hh eh v iy w ih th l iy t ah l p ah f iy b ae k s eh n d er dh eh m,4,31
198,L2_arctic_WAV/NJS_arctic_a0075,dh eh r hh ae z b ih n ey ch ey n jh sh iy ih n t er ah p t ih d hh ih m,d eh r hh ae z b ih n ey ch eh n ch sh iy ih n t er ah p t ih d hh ih m,4,31
199,L2_arctic_WAV/NJS_arctic_a0076,dh iy g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,d ih k r ey ay s f aa l t er d d ah f l ah sh d iy p ah n t,4,31
200,L2_arctic_WAV/NJS_arctic_a0077,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d,ih t ih z d ah f ay r ah p aa r t l iy sh iy s eh d,4,31
201,L2_arctic_WAV/NJS_arctic_a0078,dh eh n ae n d ae t s ah p er hh iy t r ay d t ih f ae dh ah m hh er,d eh n ae n d ae t s ah p er hh iy t r ay d t ih f aa t ah m hh er,4,31
202,L2_arctic_WAV/NJS_arctic_a0079,ih t w ah z ah l aa r jh k ah n uw,ih t w ah s ah l aa r ch k ah n ao iy,4,31
203,L2_arctic_WAV/NJS_arctic_a0081,hh w ah t ih f sh iy d ih d n aa t k ah m t ah dh ah r aa k,hh w ah t iy f sh iy d iy d n aa t k ah m t ah d ah r aa k,4,31
204,L2_arctic_WAV/NJS_arctic_a0082,hh ih z f ey s w ah z s t r iy m ih ng w ih th b l ah d,hh iy s f ey s w ah z eh s t r iy m iy ng w ih t b l ah d,4,31
205,L2_arctic_WAV/NJS_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah t r ih k ah l ah v f r eh sh b l aa d r aa n ow v er hh iy s f ey s,4,31
206,L2_arctic_WAV/NJS_arctic_a0086,d eh th hh ae d k ah m w ih th t eh r ah b ah l s ah d ah n n ah s,d eh th hh ae d k ao m w ih t t aa r ih b ah l s ah d n n ah s,4,31
207,L2_arctic_WAV/NJS_arctic_a0088,hh iy m ey d sh uh r dh ah t dh ah m ae g ah z iy n w ah z l ow d ih d ae n d r ih z uw m d hh ih z p ae d l ih ng,hh iy m ey d sh uh r d ah t hh iy d ah m ae g ah z iy n w ah s l ow d ih d ae n d r ih s uw m d hh iy s p aa d l iy n,4,31
208,L2_arctic_WAV/NJS_arctic_a0089,dh ah n ay t g l ow w ah z t r eh ch er ah s t uw sh uw t b ay,d eh n ay t g l ow w ah s t r eh ch er ah s t uw sh uw t b ay,4,31
209,L2_arctic_WAV/NJS_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,d eh s iy ng g iy ng v oy s ah p r ao ch t r ae p ah d l iy,4,31
210,L2_arctic_WAV/NJS_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih th r ey jh ae t dh ah th ao t,hh iy s b l ah d g r iy w hh aa t w ih t r ey ch ae t d eh th ao t,4,31
211,L2_arctic_WAV/NJS_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n t ih d aw n ih n m iy d s t r iy m s er ch ih ng d eh sh ae d ow s ah v b ow t sh ao r s,4,31
212,L2_arctic_WAV/NJS_arctic_a0093,f r er ah f uh l m ih n ah t hh iy k r aw ch t ae n d l ih s ah n d,f r er ah f uh l m ih n ah t hh iy k r ae ch t ae n d l iy s ah n t,4,31
213,L2_arctic_WAV/NJS_arctic_a0094,hh iy hh ae d b eh r l iy eh n t er d dh ih s hh w ih n hh iy s ao dh ah g l ow ah v ah f ay r,hh iy hh ae d b er r l iy eh n t er d d ey s hh w ih n hh iy s ao d eh g l ow ah v ah f ay r,4,31
214,L2_arctic_WAV/NJS_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ah z dh ah f er s t th ih ng t ih k ah m w ih th ih n hh ih z v ih zh ah n,ah b iy g k ae n v ah s t eh n t w ah z d ah f er s t t iy ng t ih k ao n w ih t ih n hh ih s ih v iy zh ah n,4,31
215,L2_arctic_WAV/NJS_arctic_a0096,p er hh ae p s sh iy hh ae d ao l r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,b er hh ae p s sh iy hh ae d ao l r eh d iy m eh t hh er f ey t ah l iy t ah l d iy p er iy n d ah f ao r ah s t,4,31
216,L2_arctic_WAV/NJS_arctic_a0097,dh eh n y uw k ah n er ey n jh y er s eh l f k ah m f er t ah b l iy ah m ah n dh iy z r ow b z ih n dh ah b ow,d eh ng y uw k ah n er ey n ch y er s eh l f k ao m f er t ah b l iy ah m ao ng d iy z r ao b s iy n d ah b aw,4,31
217,L2_arctic_WAV/NJS_arctic_a0098,sh ae l ay k ae r iy y uw,sh ae l ay k aa r iy y uw,4,31
218,L2_arctic_WAV/NJS_arctic_a0099,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh ih z b r ey n,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh iy s b r ey n,4,31
219,L2_arctic_WAV/NJS_arctic_a0100,y uw m ah s t s l iy p hh iy er jh d,y uw m ah s eh z l iy p hh iy er sh t,4,31
220,L2_arctic_WAV/NJS_arctic_a0101,y uw y uw w uh d n aa t k iy p dh ah t r uw th f r ah m m iy,y uw y uw w uh d n aa t k iy p d eh t r uw th f r ao m m iy,4,31
221,L2_arctic_WAV/NJS_arctic_a0102,hh iy w ih l f aa l ow ah s s uw n,hh iy w ih l f ao l ow ah s s uw n,4,31
222,L2_arctic_WAV/NJS_arctic_a0103,b ah t dh eh r k ey m n ow p r aa m ah s f r ah m dh ah b ow ah v dh ah k ah n uw,b ah t err eh r k ey m n ow p r aa m ah s f r ao n d eh b aw err ao f d eh k ah n uw iy,4,31
